TENURE,AGE,GENDER,NATIONALITY,STATE,STATUS_BEFORE,STATUS_AFTER,OFFER_TAKER,OFFER_TAKE_UP_DT,DATA_PURC_BEFORE,DATA_PURC_AFTER,DATA_CHRG_BEFORE,DATA_CHRG_AFTER,DATA_USG_BEFORE,DATA_USG_AFTER,VOICE_USG_BEFORE,VOICE_USG_AFTER,RLD_IND_BEFORE,RLD_IND_AFTER,RLD_AMT_BEFORE,RLD_AMT_AFTER,CPA_RVN_BEFORE,CPA_RVN_AFTER,ARPU_BEFORE,ARPU_AFTER,ACTVIITY_DAYS_AFTER,ACTIVITY_STATUS_AFTER
121,62,Male,Malaysia,PERAK,Active,Close,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,36,NO ACTIVITY SINCE SEP
62,27,Male,Malaysia,PERAK,Active,Active,Y,10/6/2022,N,N,?,?,0.000000,0.000037,0.0000,0.0000,Y,N,10.00,?,?,?,?,?,1,DURING & AFTER CAMP
72,29,Male,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000002,0.008941,0.0000,0.0000,Y,N,10.00,?,?,?,?,?,9,BEFORE & AFTER CAMP
19,24,Female,Malaysia,PERAK,Active,Active,N,?,N,N,?,?,4.257684,0.000000,0.0500,0.0000,N,N,?,?,?,?,0.200000,?,34,NO ACTIVITY SINCE SEP
44,24,Male,Malaysia,JOHORE,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,34,NO ACTIVITY SINCE SEP
20,31,Male,Malaysia,JOHORE,Active,Active,N,?,N,N,?,?,0.000820,0.000000,0.0000,0.0000,Y,Y,5.00,5.00,?,?,?,?,37,NO ACTIVITY SINCE SEP
21,75,Male,Malaysia,SARAWAK,Active,Close,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,2,DURING & AFTER CAMP
21,31,Male,Malaysia,KEDAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,2.410675,0.000000,0.0000,0.0000,N,N,?,?,?,?,1.500000,?,37,NO ACTIVITY SINCE SEP
241,72,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/5/2022,N,N,?,?,0.003091,0.000085,4.2000,46.4833,Y,N,30.00,?,?,?,3.800000,20.600000,0,DURING & AFTER CAMP
73,35,Female,Malaysia,PERAK,Active,Active,Y,10/5/2022,Y,N,27.98,?,2.791813,0.000000,2.2333,0.0000,Y,N,10.00,?,?,?,27.980000,1.000000,33,NO ACTIVITY SINCE SEP
27,45,Male,Malaysia,PERAK,Active,Active,N,?,N,N,?,?,0.000000,0.000167,0.0000,0.0000,N,Y,?,15.00,?,9.00,?,9.000000,0,DURING & AFTER CAMP
78,23,Female,Malaysia,KELANTAN,Active,Active,Y,10/5/2022,Y,Y,15.00,1.00,0.000000,24.257115,0.0000,17.6334,Y,Y,5.00,25.00,?,?,1.000000,25.450000,0,DURING & AFTER CAMP
46,42,Male,Malaysia,KELANTAN,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,35,NO ACTIVITY SINCE SEP
32,52,Male,Malaysia,SARAWAK,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000838,0.000157,0.0000,0.0000,Y,Y,5.00,5.00,?,?,?,?,17,BEFORE & AFTER CAMP
30,25,Male,Malaysia,KLANG VALLEY,Active,Active,N,?,Y,N,30.00,?,0.000000,0.000000,0.0000,0.0000,Y,N,5.00,?,?,?,30.000000,?,2,BEFORE & AFTER CAMP
22,31,Male,Malaysia,KLANG VALLEY,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,Y,N,5.00,?,?,?,?,?,4,DURING & AFTER CAMP
30,24,Male,Malaysia,JOHORE,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,Y,?,5.00,?,?,?,?,37,NO ACTIVITY SINCE SEP
43,28,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.011906,0.000000,7.2000,0.0000,Y,N,5.00,?,0.15,?,2.000000,?,16,DURING & AFTER CAMP
32,54,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000038,0.000040,0.0000,0.0000,N,N,?,?,?,?,?,?,0,BEFORE & AFTER CAMP
120,62,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/5/2022,N,N,?,?,0.000000,0.000000,0.0000,0.0000,Y,Y,100.00,10.00,?,?,28.000000,?,35,NO ACTIVITY SINCE SEP
31,28,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,35,NO ACTIVITY SINCE SEP
68,27,Female,Malaysia,N SEMBILAN,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.386594,4.859642,0.0000,0.0000,N,N,?,?,?,?,?,?,2,BEFORE & AFTER CAMP
59,22,Female,Malaysia,KELANTAN,Active,Active,Y,10/6/2022,Y,N,15.00,?,1.638873,0.000000,0.0000,0.0000,Y,Y,5.00,5.00,?,?,?,?,0,DURING & AFTER CAMP
49,29,Male,Malaysia,PERAK,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,2.000000,?,37,NO ACTIVITY SINCE SEP
15,51,Male,Malaysia,SARAWAK,Active,Active,Y,10/6/2022,Y,N,15.00,?,6.670289,0.000000,0.4833,0.0000,Y,N,10.00,?,?,?,1.000000,?,24,BEFORE CAMP THEN REMAIN
52,26,Male,Malaysia,KELANTAN,Active,Active,N,?,Y,N,4.00,?,1.871904,0.000000,0.0000,0.0000,Y,N,20.00,?,?,?,?,?,3,BEFORE & AFTER CAMP
59,30,Male,Malaysia,PERAK,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,Y,Y,5.00,10.00,?,?,4.000000,8.000000,9,BEFORE & AFTER CAMP
26,61,Male,Malaysia,PENANG,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,11,BEFORE & AFTER CAMP
118,40,Male,Malaysia,JOHORE,Active,Active,Y,10/5/2022,Y,N,35.00,?,0.000000,0.000000,0.0000,0.0000,Y,N,30.00,?,?,?,2.000000,?,4,DURING & AFTER CAMP
151,29,Female,Malaysia,SARAWAK,Active,Active,Y,10/6/2022,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,13,DURING & AFTER CAMP
21,64,Male,Malaysia,PERAK,Active,Close,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,1,DURING & AFTER CAMP
42,52,Female,Malaysia,SARAWAK,Active,Active,Y,10/5/2022,Y,Y,15.00,1.00,5.310020,17.361726,0.0000,0.0000,Y,N,10.00,?,?,?,7.800000,2.000000,0,DURING & AFTER CAMP
109,52,Female,Malaysia,SABAH,Active,Active,Y,10/5/2022,Y,Y,18.00,18.00,0.000730,0.006462,0.0000,0.0000,N,Y,?,10.00,?,?,?,18.000000,1,BEFORE & AFTER CAMP
21,42,Male,Malaysia,PAHANG,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.021490,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,38,NO ACTIVITY SINCE SEP
55,25,Female,Malaysia,JOHORE,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,2,BEFORE & AFTER CAMP
126,25,Male,Malaysia,JOHORE,Active,Active,N,?,Y,Y,1.00,1.00,0.000000,0.000000,0.0000,0.0000,Y,Y,5.00,5.00,?,?,5.040000,3.000000,37,NO ACTIVITY SINCE SEP
35,25,Male,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000679,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,15,BEFORE & AFTER CAMP
72,38,Male,Malaysia,PERAK,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.7333,0.0000,Y,Y,20.00,10.00,?,?,20.300000,?,33,NO ACTIVITY SINCE SEP
49,22,Female,Malaysia,KELANTAN,Active,Active,Y,10/5/2022,Y,N,15.00,?,3.016487,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,33,NO ACTIVITY SINCE SEP
35,37,Male,Malaysia,KEDAH,Active,Active,N,?,Y,N,1.50,?,0.384478,0.000000,10.6833,0.0000,Y,N,10.00,?,?,?,6.200000,?,33,NO ACTIVITY SINCE SEP
164,33,Male,Malaysia,KLANG VALLEY,Active,Active,N,?,Y,N,4.00,?,0.641003,0.000000,0.0000,0.0000,Y,N,20.00,?,?,?,8.500000,?,34,NO ACTIVITY SINCE SEP
86,52,Male,Malaysia,SABAH,Active,Active,N,?,Y,N,4.00,?,6.986010,0.000000,5.1500,0.0000,Y,N,10.00,?,2.00,?,18.530000,?,36,NO ACTIVITY SINCE SEP
37,26,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/5/2022,Y,N,15.00,?,22.479720,0.000000,0.8500,0.0000,N,N,?,?,?,?,3.870000,?,37,NO ACTIVITY SINCE SEP
69,35,Male,Malaysia,SABAH,Active,Active,N,?,N,Y,?,3.00,0.000000,0.372285,0.0000,0.0000,N,N,?,?,?,?,?,4.000000,12,DURING & AFTER CAMP
20,61,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.019292,0.000000,7.1333,0.0000,N,N,?,?,?,?,1.600000,?,38,NO ACTIVITY SINCE SEP
40,23,Male,Malaysia,PAHANG,Active,Active,N,?,Y,N,4.00,?,0.352681,0.000000,0.0000,0.0000,Y,N,15.00,?,8.00,?,4.800000,?,38,NO ACTIVITY SINCE SEP
48,31,Male,Malaysia,JOHORE,Active,Active,Y,10/5/2022,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,12.000000,5,DURING & AFTER CAMP
141,28,Female,Malaysia,MALACCA,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,2.00,?,6.000000,6.000000,4,DURING & AFTER CAMP
29,72,Unspecified,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,Y,N,15.00,?,9.861531,0.000000,0.0000,0.0000,Y,N,40.00,?,?,?,21.000000,?,36,NO ACTIVITY SINCE SEP
20,21,Male,Malaysia,SARAWAK,Active,Close,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,2,BEFORE & AFTER CAMP
35,23,Female,Malaysia,PENANG,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,Y,Y,5.00,5.00,?,?,1.000000,?,0,BEFORE & AFTER CAMP
35,48,Female,Malaysia,KLANG VALLEY,Active,Active,Y,10/5/2022,Y,N,30.00,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,30.000000,?,37,NO ACTIVITY SINCE SEP
52,34,Male,Malaysia,N SEMBILAN,Active,Active,Y,10/5/2022,Y,Y,15.00,2.00,11.294375,8.907119,0.0000,0.0000,Y,Y,10.00,5.00,?,?,8.000000,4.000000,3,DURING & AFTER CAMP
67,52,Female,Malaysia,KLANG VALLEY,Active,Active,N,?,N,N,?,?,0.000512,0.000000,9.7500,3.5834,Y,Y,5.00,5.00,?,?,6.950000,2.170000,0,DURING & AFTER CAMP
41,25,Male,Malaysia,SARAWAK,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,34,NO ACTIVITY SINCE SEP
63,48,Male,Malaysia,PAHANG,Active,Active,N,?,Y,Y,1.00,1.00,1.455218,2.995962,0.0000,0.0000,Y,Y,5.00,10.00,?,?,5.040000,9.090000,0,BEFORE & AFTER CAMP
118,25,Female,Malaysia,PERAK,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.371387,0.398404,1.4667,5.3333,N,N,?,?,0.15,?,0.600000,1.650000,1,DURING & AFTER CAMP
17,70,Female,Malaysia,KELANTAN,Active,Active,Y,10/5/2022,Y,N,15.00,?,4.692285,0.000000,0.0000,0.0000,N,N,?,?,?,?,1.800000,?,34,NO ACTIVITY SINCE SEP
29,30,Male,Malaysia,SABAH,Active,Active,Y,10/5/2022,Y,N,15.00,?,8.877180,0.000000,5.7000,0.0000,Y,N,40.00,?,?,?,22.070000,?,36,NO ACTIVITY SINCE SEP
123,29,Male,Malaysia,SARAWAK,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.283716,0.353445,0.0000,0.0000,N,N,?,?,?,?,?,?,0,BEFORE & AFTER CAMP
45,77,Female,Malaysia,JOHORE,Active,Close,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,2,BEFORE & AFTER CAMP
54,30,Female,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000528,0.000000,0.0000,0.0000,Y,N,5.00,?,?,?,?,?,39,NO ACTIVITY SINCE SEP
21,78,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/5/2022,Y,N,30.00,?,1.355865,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,35,NO ACTIVITY SINCE SEP
37,49,Male,Malaysia,PAHANG,Active,Active,Y,10/6/2022,Y,Y,5.00,4.00,19.837430,11.862152,0.0000,0.0000,Y,Y,45.00,20.00,?,5.15,24.200000,27.150000,0,DURING & AFTER CAMP
23,31,Male,Malaysia,PERAK,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.010269,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,39,NO ACTIVITY SINCE SEP
18,22,Female,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,1.874831,5.566145,0.0000,0.0000,N,N,?,?,?,?,?,?,0,BEFORE & AFTER CAMP
27,83,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000090,0.000169,0.0000,0.0000,N,N,?,?,?,?,?,?,1,BEFORE & AFTER CAMP
46,29,Male,Malaysia,SARAWAK,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000000,2.822117,0.2833,0.9167,N,N,?,?,?,?,0.030000,0.670000,4,DURING & AFTER CAMP
20,24,Male,Malaysia,SABAH,Active,Active,Y,10/5/2022,Y,Y,15.00,1.50,0.659823,13.423365,4.0667,12.0667,Y,Y,20.00,15.00,?,3.00,1.010000,18.000000,0,DURING & AFTER CAMP
171,72,Male,Malaysia,MALACCA,Active,Active,Y,10/5/2022,N,N,?,?,0.000000,0.000000,2.2833,0.0000,Y,N,30.00,?,?,?,2.640000,?,37,NO ACTIVITY SINCE SEP
21,49,Male,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.030164,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,39,NO ACTIVITY SINCE SEP
24,24,Male,Malaysia,KELANTAN,Active,Active,N,?,N,Y,?,35.00,15.547995,35.156428,0.0000,0.0000,N,Y,?,50.00,?,?,?,35.000000,0,BEFORE & AFTER CAMP
121,23,Female,Malaysia,PERAK,Active,Active,Y,10/5/2022,Y,N,15.00,?,4.674371,0.000000,0.5500,0.0000,N,N,?,?,?,?,4.360000,?,2,DURING & AFTER CAMP
37,70,Female,Malaysia,SABAH,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.042563,0.0000,0.0000,N,N,?,?,?,?,?,?,0,BEFORE & AFTER CAMP
90,23,Female,Malaysia,JOHORE,Active,Active,Y,10/5/2022,N,N,?,?,0.000126,0.000013,0.9000,0.0000,Y,N,120.00,?,153.20,?,76.800000,?,9,BEFORE & AFTER CAMP
20,55,Female,Malaysia,PERAK,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.003063,0.001502,0.0000,0.0000,N,N,?,?,?,?,?,?,0,DURING & AFTER CAMP
21,29,Male,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,33,NO ACTIVITY SINCE SEP
19,26,Female,Malaysia,TERENGGANU,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.125794,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,35,NO ACTIVITY SINCE SEP
122,79,Female,Malaysia,PERAK,Active,Active,Y,10/6/2022,N,N,?,?,0.000000,0.000000,0.0000,0.6500,N,N,?,?,?,?,?,0.640000,1,BEFORE & AFTER CAMP
34,40,Male,Malaysia,JOHORE,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,11,DURING & AFTER CAMP
56,35,Female,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000000,0.000000,0.7167,0.0000,N,N,?,?,2.00,2.00,2.400000,2.000000,15,BEFORE & AFTER CAMP
15,57,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/5/2022,Y,N,30.00,?,6.493278,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,34,NO ACTIVITY SINCE SEP
40,39,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000027,0.000004,0.0000,0.0000,N,N,?,?,?,?,?,?,0,BEFORE & AFTER CAMP
71,29,Male,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,7.235431,12.649120,2.2000,4.8000,N,N,?,?,?,?,1.400000,3.000000,0,DURING & AFTER CAMP
34,37,Male,Malaysia,SARAWAK,Active,Active,N,?,Y,N,4.00,?,36.614053,0.000000,1.2667,0.0000,Y,N,20.00,?,?,?,18.010000,?,34,NO ACTIVITY SINCE SEP
17,21,Male,Malaysia,MALACCA,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.083319,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,36,NO ACTIVITY SINCE SEP
163,64,Male,Malaysia,PERAK,Active,Active,Y,10/5/2022,Y,N,15.00,?,11.724473,0.000000,1.4167,0.0000,Y,N,5.00,?,?,?,8.100000,?,38,NO ACTIVITY SINCE SEP
30,46,Male,Malaysia,KLANG VALLEY,Active,Active,N,?,N,N,?,?,0.000000,0.000000,1.6167,0.0000,N,N,?,?,?,?,3.400000,1.000000,0,BEFORE & AFTER CAMP
6,38,Male,Malaysia,SARAWAK,Active,Active,Y,10/6/2022,Y,N,34.99,?,18.754158,0.000000,28.3500,0.0000,Y,N,35.00,?,?,?,?,?,34,NO ACTIVITY SINCE SEP
24,60,Male,Malaysia,PAHANG,Active,Active,Y,10/5/2022,Y,Y,15.00,4.00,1.225585,1.801517,0.8000,0.3000,N,N,?,?,?,?,8.900000,12.300000,2,BEFORE & AFTER CAMP
87,39,Male,Malaysia,PERAK,Active,Close,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,37,NO ACTIVITY SINCE SEP
31,72,Male,Malaysia,KEDAH,Active,Close,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,17,BEFORE & AFTER CAMP
80,27,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,Y,N,5.00,?,?,?,?,20.000000,9,BEFORE & AFTER CAMP
20,22,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000000,0.096153,0.0000,0.0000,N,N,?,?,?,?,?,?,0,BEFORE & AFTER CAMP
50,52,Female,Malaysia,KEDAH,Active,Active,N,?,N,N,?,?,0.000000,0.026297,0.0000,0.0000,N,N,?,?,?,?,?,?,5,DURING & AFTER CAMP
37,62,Female,Malaysia,N SEMBILAN,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,0.200000,?,34,NO ACTIVITY SINCE SEP
192,71,Male,Malaysia,PENANG,Active,Active,Y,10/5/2022,N,N,?,?,0.000000,0.000000,1.3500,0.0000,N,N,?,?,?,?,38.720000,?,34,NO ACTIVITY SINCE SEP
68,25,Female,Malaysia,KEDAH,Active,Active,N,?,N,Y,?,4.00,0.000001,1.501403,0.0000,0.0000,N,Y,?,5.00,?,?,?,4.000000,3,BEFORE & AFTER CAMP
72,35,Male,Malaysia,SABAH,Active,Close,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,0,BEFORE & AFTER CAMP
81,33,Male,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.212346,3.917131,0.0000,0.0000,N,N,?,?,?,?,?,?,0,DURING & AFTER CAMP
40,23,Female,Malaysia,PERAK,Active,Active,Y,10/5/2022,Y,N,15.00,?,1.465978,6.243801,2.1000,0.0000,Y,N,5.00,?,?,?,3.000000,?,0,BEFORE & AFTER CAMP
64,25,Female,Malaysia,SABAH,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,24,BEFORE CAMP THEN REMAIN
28,24,Male,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.041202,0.000000,0.0000,0.0000,N,N,?,?,?,?,0.010000,?,34,NO ACTIVITY SINCE SEP
28,27,Male,Malaysia,SARAWAK,Active,Active,Y,10/6/2022,Y,Y,15.00,4.00,49.271380,56.431110,1.5000,0.5667,Y,Y,55.00,40.00,?,?,39.830000,39.960000,0,DURING & AFTER CAMP
29,42,Female,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,Y,34.99,35.00,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,34.990000,41.000000,6,BEFORE & AFTER CAMP
64,23,Male,Malaysia,PERAK,Active,Active,N,?,N,N,?,?,0.089804,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,37,NO ACTIVITY SINCE SEP
114,32,Female,Malaysia,MALACCA,Active,Active,Y,10/5/2022,Y,N,1.00,?,0.593189,0.000000,0.0000,0.0000,N,N,?,?,?,?,1.000000,6.000000,10,DURING & AFTER CAMP
30,29,Male,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,Y,15.00,0.01,12.090162,0.849611,4.8333,0.0000,Y,N,10.00,?,2.70,0.60,10.510000,0.710000,0,DURING & AFTER CAMP
69,26,Male,Malaysia,KEDAH,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,35,NO ACTIVITY SINCE SEP
20,24,Male,Malaysia,KELANTAN,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,3,BEFORE & AFTER CAMP
21,24,Male,Malaysia,JOHORE,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,5,DURING & AFTER CAMP
54,24,Female,Malaysia,PAHANG,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,Y,N,10.00,?,?,?,?,?,39,NO ACTIVITY SINCE SEP
53,23,Male,Malaysia,N SEMBILAN,Active,Active,N,?,Y,Y,4.00,3.00,2.001927,1.068971,11.6000,0.1000,Y,Y,20.00,5.00,?,?,14.500000,7.000000,1,BEFORE & AFTER CAMP
100,35,Female,Malaysia,SABAH,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,Y,N,10.00,?,?,?,?,?,24,BEFORE CAMP THEN REMAIN
61,26,Male,Malaysia,KEDAH,Active,Active,Y,10/5/2022,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,Y,?,5.00,?,?,?,?,7,BEFORE & AFTER CAMP
43,37,Female,Malaysia,JOHORE,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,Y,N,5.00,?,?,?,?,?,33,NO ACTIVITY SINCE SEP
68,22,Male,Malaysia,KELANTAN,Active,Active,N,?,Y,N,1.00,?,0.052828,0.000000,0.0000,0.0000,Y,N,5.00,?,?,?,1.000000,?,34,NO ACTIVITY SINCE SEP
189,66,Male,Malaysia,PERAK,Active,Active,N,?,N,N,?,?,0.000000,0.000000,45.4500,0.0000,Y,N,20.00,?,?,?,10.800000,?,37,NO ACTIVITY SINCE SEP
94,47,Male,Malaysia,PERAK,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,18,DURING CAMP THEN REMAIN
14,23,Female,Malaysia,SABAH,Active,Active,N,?,Y,N,50.00,?,0.422254,0.016539,0.0000,2.3667,N,N,?,?,?,?,?,0.960000,0,DURING & AFTER CAMP
81,22,Female,Malaysia,KELANTAN,Active,Active,Y,10/6/2022,Y,N,15.00,?,5.289956,0.000000,0.0000,0.0000,Y,N,5.00,?,?,?,?,?,39,NO ACTIVITY SINCE SEP
110,43,Male,Malaysia,MALACCA,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.121125,0.000000,2.8667,0.3833,Y,N,10.00,?,?,?,1.200000,0.300000,8,BEFORE & AFTER CAMP
125,24,Female,Malaysia,KLANG VALLEY,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,38,NO ACTIVITY SINCE SEP
28,24,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,N,N,?,?,0.033542,0.000000,0.0000,0.0000,Y,N,10.00,?,?,?,?,?,12,DURING & AFTER CAMP
93,25,Female,Malaysia,PERLIS,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000002,0.000104,0.0000,0.0000,N,N,?,?,?,?,?,?,9,BEFORE & AFTER CAMP
25,42,Male,Malaysia,SARAWAK,Active,Active,Y,10/5/2022,Y,Y,15.00,4.00,10.502637,1.820585,0.0000,0.0000,Y,Y,10.00,10.00,?,?,13.800000,4.800000,7,BEFORE & AFTER CAMP
32,51,Male,Malaysia,KEDAH,Active,Active,N,?,N,Y,?,4.00,0.000000,0.257533,0.0000,3.5667,N,Y,?,5.00,?,?,?,9.440000,0,BEFORE & AFTER CAMP
32,23,Female,Malaysia,TERENGGANU,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,36,NO ACTIVITY SINCE SEP
77,74,Male,Malaysia,SARAWAK,Active,Active,N,?,N,N,?,?,0.000000,0.000000,15.0833,0.0000,Y,N,10.00,?,?,?,5.070000,?,37,NO ACTIVITY SINCE SEP
134,30,Male,Malaysia,TERENGGANU,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,N,Y,?,5.00,?,?,0.200000,?,11,BEFORE & AFTER CAMP
21,23,Female,Malaysia,JOHORE,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,34,NO ACTIVITY SINCE SEP
73,37,Female,Malaysia,KLANG VALLEY,Active,Active,Y,10/5/2022,Y,Y,15.00,12.00,0.000000,0.705333,0.0000,0.0000,Y,Y,5.00,20.00,?,?,2.000000,12.000000,1,DURING & AFTER CAMP
44,35,Male,Malaysia,PENANG,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.005427,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,20,DURING CAMP THEN REMAIN
46,28,Male,Malaysia,KLANG VALLEY,Active,Active,N,?,N,Y,?,1.00,0.000000,0.844596,0.0000,9.1833,N,Y,?,5.00,?,?,?,5.400000,0,BEFORE & AFTER CAMP
24,27,Female,Malaysia,PAHANG,Active,Active,N,?,Y,Y,3.00,5.00,10.379461,4.949963,0.3500,0.0000,Y,Y,20.00,15.00,?,?,21.200000,15.000000,0,BEFORE & AFTER CAMP
